scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
V01_east_ascending,5101,29,2.8,"[-26.68888888888889, 3, 51.644444444444446]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0029.txt,821A2F4AE5ACFCBB345767F15AF655362C45C90A3E9897EC355DA11A52009A64,DC745D4C9AEB327BA6BF18E5C59EF2BE01228D7DFA0D5F51D637B6681ECA2DA4,33653765296B411A2FF9A5EF403F4AB2E096DB40435805ADC5DFEE0F2203DFE3,B1B09999D8303838,1,0,False,val
V01_east_ascending,5101,39,3.8,"[-24.077777777777776, 3, 52.58888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0039.txt,0A59917943CD6C3B307AAD29499520B86A048A59AA8B437487788C7BD71D5421,28543E3C50818507E3F661CF2C522D1B7B2CA57EDDF4167D12F854EE98DDCDA2,160CBB923F2CD9F84165CA442C86F60E8A0308D62BC860CCCA6C1987C0495F28,3731B1B0999DD830,1,1,False,val
V01_east_ascending,5101,48,4.7,"[-21.727777777777778, 3, 53.43888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0048.txt,5EBBFC47C6386F87328915C869638762436BB2C0F28102D24297011C18ED9D61,E90D6B5D13603105D59393AA7F5081C29BC4CB6F45E2A7036AF18E6EB62C09D6,63DCBC014DD18695D48D5A664154D94D1FA1C491AB979DC30BB26CCF52E044CA,12376731B0B8989C,1,1,False,val
V01_east_ascending,5101,58,5.7,"[-19.116666666666667, 3, 54.38333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0058.txt,94FA5EB83D08CDAE4E95457E036E63CA0A398DDBDFB9D03F5303E8FD9A4574EE,B2332D6BA012E9B693C1810F1A0D21623C367203DA86432F77D70E4270DE3924,011E7E9CF6BA305BCE086C38E4BD8F5B4C720DAE612D397FC49357A87D5C5122,D45C32376F31B0B8,1,1,False,val
V01_east_ascending,5101,67,6.6,"[-16.76666666666667, 3, 55.233333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0067.txt,BFE822A6C3D8190C9D59C6EF57994D1B10A6D1E179D256C1D6CF855DA690BF75,98F9E52237393A8F9375ADDEB7859F0C2830AED64634ED32D62F916C097FCE91,5BC2537F1AA0C431C90C80961298240E3A3485BCF674C3D2ACE25B14AD19FD7F,92945C5C32772F31,1,1,False,val
V01_east_ascending,5101,77,7.6,"[-14.155555555555555, 3, 56.17777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0077.txt,96ECA53979BE9C1D815AA4EF909EA4AEF936DA353600D6D944687B4C762CAC5E,F07B8C2F525982D857AC09F98AF4FB00DB512D47CAB8D66E2191E4F3003651F9,F46E17B000E45C6BE434614C3872806BD423FF57E369E27513D1BF2A8B92169E,36B291D45C5E32E3,1,1,False,val
V01_east_ascending,5101,86,8.5,"[-11.805555555555557, 3, 57.02777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0086.txt,B7CE2A3628AC19480813020B59C1AB0BF136EB0BFB21346327CB7F10B800ECA9,367BF4896C8791763EC8F941CFE58A35C5300CF9FBEB51AEBA8E755F40440074,795B37F8BBE81208497D76DD755773678892C31E80B34DCFEDF7166B1652F3BC,2436B29291D45C7E,0,1,False,val
V01_east_ascending,5101,96,9.5,"[-9.194444444444443, 3, 57.97222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0096.txt,49BAA670320162202030D4EAC9B5AFD9D2C51E263C6DE1BC6C1170A4309CB404,2C3ECC889DC64DF81B49F67CFB855999A060DF99C9C8B9D0217FDA690D062233,16ED2F4A79F2633E953EA45CAF14F2B1FEDFC413AA97ABA71E91EA957AE3E86C,6C243476B29091DC,1,0,False,val
V01_east_ascending,5101,105,10.4,"[-6.8444444444444485, 3, 58.82222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0105.txt,B0B8D55415693E6E4F3106A2392008ED42AFB96FD687F9CDA83D9F6113C29962,107F3FA426C3931D90CD32DE41C2E47A59EB8938144197C8C09BE052D71964CD,0B5C8495D824DD0713FF3CAF913B5A4AB3C8177C7295D879D8BE87275A4BAA34,496C2C34F632B290,1,1,False,val
V01_east_ascending,5101,115,11.4,"[-4.233333333333334, 3, 59.766666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0115.txt,BAF339B7AB434262FE35E6A1845BDB811F07DB5F4C889DCA34290E15B960D6C1,6D365684612CAB87934D7CF1373C4B1282EAA24FEF79A337465D533AFC773B02,66EF9C41D4099220A5A14D5115B9C69D73E44A67A077039ACDCAF6DD4153D8E7,D45A492C2476B6B2,1,1,False,val
V01_east_ascending,5101,124,12.3,"[-1.8833333333333329, 3, 60.61666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0124.txt,811547E03B84958C984E5BCCD323C7D9FF21E15A8FA31464EB5F6FA54DA9BB5D,0FCE8EC5DE2B1CFD416BA1CC4B5EAE387335F6BE7D641555397B2168E03C608A,5CB1975028F754703AB6E819A46C077AD52A7E8871F4682979D73B6F0DE31FB9,949458496D2434F6,1,1,False,val
V01_east_ascending,5101,134,13.3,"[0.7277777777777814, 3, 61.56111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0134.txt,8C5B03EF934A3C97C504A879E92E5C78CC9541BE36A769E351AE37289F270C3A,DE5ADE4C953C2A22D99E7473DCCA383049BD01E420E5F8E8A8D22D8E89E14B92,4840EF62FDB783565411165FA7FE62BCD338C53ED383D138BCEE77B0D472A531,989C945849692C24,1,1,False,val
V01_east_ascending,5101,143,14.2,"[3.0777777777777757, 3, 62.41111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0143.txt,5A085CA6BA4EFE3A917DE63EFCF2E2200AE046E1644D5EC380B3FC9FF1A3019C,37987C708D229A3636CFD5581E4361C9BF1A3CF853238A4C096F423D9760F2DC,791574B7E4F3A4836D6359F107D205E46C5875A6FDF055BFCD5BE234F7C6683D,BA9994945449616D,2,1,False,val
V01_east_ascending,5101,153,15.2,"[5.68888888888889, 3, 63.355555555555554]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0153.txt,6AEEA491458FBA00DE81A4689482362D9B9DB3EA60E29316469CCCF06DAAEA72,3EA728CF09EE2B420B653A01C57970FF96E8C6B27846896BCE2D4A21EF5B37FA,C74D7320397F130EDEA52EC4376B341097C44938E73F1298E5466EC6AA1C4862,90BA999C94D44849,2,2,False,val
V01_east_ascending,5101,162,16.1,"[8.038888888888891, 3, 64.20555555555555]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0162.txt,07DFE0341EE1C67D1EF1F8CDA5D6AF185D0359E499C2353694CA761BD1A9BDD5,34099F7E4B9F6771C77E4A8414AD063EFD58290C95A0834490A40552298DC941,955B87211A8E526426C22DEA27E84ACA3E1D01E93257456D439A7150AE787469,599038999C94D450,1,2,False,val
V01_east_ascending,5101,172,17.1,"[10.649999999999999, 3, 65.15]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0172.txt,84EF2D233DD1AD547ACC560A17C1BFCB45EBE2AA539772954D4ABC8E8759C0FD,3EAF165575D904FC7220716FE3B8A6A5E65A78CED4D75C5DBD4F1CAC773B26D0,3C5F26FBD739130FFE00BBDE60EE6C679349504F0B813E30F5A2E65C9610AB71,E9599038B99D9474,1,1,False,val
V01_east_ascending,5101,181,18.0,"[13, 3, 66]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V01_east_ascending__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V01_east_ascending__frame_0181.txt,EED418F447726642C0D762C958F7AA28E85DD76DF14375AC1CE66EC7FFF0C02B,29EC42783BBC9CC7250796649EDA198E24BBC0BBABCD9F91CE3675E4C717A86C,B9BE7F94EB37DDAEDA07371FE0F7D62184F12AF0274FCB5A670228FDB037EB2D,18E9593078B99D94,1,1,False,val
V02_west_retreat,5102,1,0.0,"[3, -10, 56]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0001.txt,8F8E8661DB79871EC22BAEAE9A7137C85FDF922F344A07EAD7261ADEFEA9DFE0,D404C26BBDF21BCE93F9E717473F46CEA4D9B6A93E8C773D2F54624F6318F555,3999CC15D9E11A9E9AA53257213030D61CE62876952183F37A6F2126119A927A,791B2DB434121219,1,1,False,val
V02_west_retreat,5102,10,0.9,"[1.3499999999999999, -10, 56.3]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0010.txt,8906EB563AE4250F4228D6B9FE0B89E2E0FFBD690A5096F3AAE87160480E71B6,3F0D0D2746D54C5F75862B512E73CA83EF04BBF8A85CDB077E08FCD0DD342C0A,32DE596FD93B180E7CF35D5AEBCC74A2FEB8F8EB7F4759FBC536F2A43B91E0C3,3909B43412121910,1,0,False,val
V02_west_retreat,5102,20,1.9,"[-0.4833333333333334, -10, 56.63333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0020.txt,0781E819699E025868781F1EB03835C96DE5847D1BD85D6EDC0BD8C24AC8D5EB,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,5666C0C39662B28C15CC5FE0C9CA58293F062CE9EB6517690B44CBDDDF5672F1,1B35B4161219110C,0,0,True,val
V02_west_retreat,5102,29,2.8,"[-2.1333333333333337, -10, 56.93333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0029.txt,CB61FF7B399AB01FD75124D81DA553269C3CFAA44DF57A3A6C7036CCE1CCAA9D,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,B3769D09A8738CDA58AC1DF9216667470604BEF235E7DF4559EAA842A0FA7AE7,39B5345219110511,0,0,True,val
V02_west_retreat,5102,39,3.8,"[-3.966666666666667, -10, 57.266666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0039.txt,4DA4AF8DFF2406D7F6DB1D5BD185CB4FB9FA2B3D935C997D818406E2DECB8810,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D77F9B1495CCB4180EA91F0FC9EF2FF00CFC612DEA9B12314CE57F486CB74753,3535561811051104,0,0,True,val
V02_west_retreat,5102,48,4.7,"[-5.616666666666667, -10, 57.56666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0048.txt,218E596B5DA2EEF742E33646F8951CDD493EC1773F1712F21B700FF2C6D7B0D7,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D5124A8517364D05E7C17FD4E5BF6DDBDAC29263EDD0E3C5FCEAF888A448695E,35145219070B1464,0,0,True,val
V02_west_retreat,5102,58,5.7,"[-7.449999999999999, -10, 57.9]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0058.txt,25600D06CB585A5B6B66B5E626FB4AD16B0F3D4699612784157779CF5A9FF085,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,99225CC585F98F3EAD50A436D5F3774D14056D695CC1410F8A3A6C9CB8DBDD63,351619110B146424,0,0,True,val
V02_west_retreat,5102,67,6.6,"[-9.1, -10, 58.2]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0067.txt,A7A5A932C2BF04C2F4A8AF7488978218072364E06354C1C9D25A374943746693,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,247140E2AADED3619788044620AAB77824767DDAC82F16E52259DBB4E7B1D97F,141013271D242414,0,0,True,val
V02_west_retreat,5102,77,7.6,"[-10.933333333333334, -10, 58.53333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0077.txt,D98BFA8A81C4DCB0139734EEB16D49BA53AF9935537A14F4826EF1E234B609F3,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2ED3F8389D086EE3325290FD151E8745338CF6EF7BDAA8E78368BEA43F4062E7,1419231D25251533,0,0,True,val
V02_west_retreat,5102,86,8.5,"[-12.583333333333332, -10, 58.833333333333336]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0086.txt,8A3FFBF7E97B43CBE368C885A58FD40A493C5A6CDB563EDFBE0BC081C9233044,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,FFCE9EDEF29CEAF531DA2A05C3B533117D97553B469ABC7690EA5729CB16B847,10130D25A5153313,0,0,True,val
V02_west_retreat,5102,96,9.5,"[-14.416666666666668, -10, 59.166666666666664]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0096.txt,C21EEB0AC3563BC00AA5389DF8EA1EE192CA562D0858E2EFF491A00EE9A7A348,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,BF841A00854842D05DCA04E474783ED54AD1210ED192A8AD34F53060A89DF2D9,12032DA53533131B,0,0,True,val
V02_west_retreat,5102,105,10.4,"[-16.066666666666666, -10, 59.46666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0105.txt,D5C86C2DB7E50CA035FDB3A63DA500E6E79566D8C856AF2636A3E77663CD5C64,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,921FFC32CC0B61C59E59268F5E0AE1AF9C04EA4D72E2F814D0B7AEB43B3D9198,132DA52531131B19,0,0,True,val
V02_west_retreat,5102,115,11.4,"[-17.9, -10, 59.8]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0115.txt,11C93BCFA9B904BCE1230B7CEB82A0573503D66DAD86A7587508AADB62F4EDAC,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D78CA43A25E566D7FACA9771FCF88EECB751194E8A9993699E268D35DF9C32C5,1BADA53513131919,0,0,True,val
V02_west_retreat,5102,124,12.3,"[-19.55, -10, 60.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0124.txt,CC04EB5CFF0A5F22FBAB083E9CE0BBB2ADB7DF5F9857C9EA6452FA1D4AFEEA76,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,494880E0E48ECEEF2A4CDD38013FD378FD4C6D3044CF02EF1A4A4985F38E232A,2FAD3513531B192D,0,0,True,val
V02_west_retreat,5102,134,13.3,"[-21.383333333333333, -10, 60.43333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0134.txt,18E416DB4669ECF986AA69273093164039EBB3FFFAF845A25710BC7CD92B6351,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,A91FA2D88FC6E8D39E81CBEB4DD4ADC850123313D1D44FF44EFB1CF08192B64C,AD2513131B192D35,0,0,True,val
V02_west_retreat,5102,143,14.2,"[-23.03333333333333, -10, 60.733333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0143.txt,CFCC2E6B5D17A18CEA01C430E6E56D8A23CC2EE2B7A3FC6161A619A288BA9A5B,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,ED31A92519830D5E2EA6C3620E007957270E01A47866DD08148814AF271F4C65,AD31131B192D3534,0,0,True,val
V02_west_retreat,5102,153,15.2,"[-24.866666666666667, -10, 61.06666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0153.txt,A4095BA660F0BC103B9A563F2D9018ED7AE521B6C21A5DB3C535AFA1A86B2A83,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0CC3669CF20191B47D36E95C3C21DF89E2730B2A8E9F773977BFB47FE5478A06,3513531B29253434,0,0,True,val
V02_west_retreat,5102,162,16.1,"[-26.51666666666667, -10, 61.36666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0162.txt,26401EE49BDBA25FB855AB7C5C5DC55007139754B4A608C7D1FF45D58A7A5E4C,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C25FF8BDB0EF093A6882962C3B8A5618AD7F749A13EF9361A70BBDF53718D2F8,33131B192D35340B,0,0,True,val
V02_west_retreat,5102,172,17.1,"[-28.349999999999998, -10, 61.7]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\val\V02_west_retreat__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\val\V02_west_retreat__frame_0172.txt,0B67F196185454FB95AF8F82500E891594F20EE7583F88F4F5CACA10A704EB74,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,9F5A93A4C1AF9AD6BE52FF54150E68810D68ACAD99E8C08DA8FA7AAC455EB8F5,12131B2935340B13,0,0,True,val
